,gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn
270,False,True,True,True,False,1,False,31,4.791323833846533,1.0,3,1.2192828038965555,1.0730941006359205,False
271,True,True,True,False,True,1,True,33,22.63539513639585,1.0,1,1.8193467220878887,1.8038138895384048,False
272,True,False,False,False,True,1,False,29,107.68223624663275,1.0,1,1.862062156963552,1.0709648494655777,True
273,False,True,True,True,True,12,True,28,113.29911571946798,12.0,4,3.0625146417673728,3.1581083483383394,False
274,False,True,True,True,True,12,True,30,131.6627022446107,9.0,5,0.0,0.0897068432764769,False
275,True,False,True,False,True,1,False,36,304.3332705945562,1.0,2,3.738860021260305,3.776367611297121,False
276,False,True,False,False,True,12,False,30,165.97774217280755,12.0,3,2.8817310599475534,2.9094484043399778,False
277,False,True,True,True,True,12,True,35,302.878534738432,9.0,4,4.661961248469951,4.7330590768749605,False
278,True,True,True,False,True,1,False,31,125.6193596954305,1.0,4,0.4077973094142546,0.4371446891366985,False
279,False,True,True,False,True,12,True,29,42.24532509765183,12.0,12,3.2608140364674183,3.3953526869551425,False
280,True,True,False,False,True,1,False,25,294.95448051607366,1.0,11,1.8309765970272125,2.04669681459107,False
281,False,True,False,False,True,6,False,29,61.658825727238906,6.0,8,0.4057144226374647,0.2949209193349389,False
282,True,True,False,False,False,1,False,24,43.79864280702118,1.0,0,0.3988878266173657,0.3361389976156263,True
283,True,False,False,False,True,1,False,30,300.329873368941,1.0,0,0.9840615213358412,0.9097792264819788,True
284,True,True,True,True,False,6,True,30,378.6654363508136,6.0,3,2.5070302496236243,2.7104782706603823,False
285,False,True,False,False,True,1,False,28,60.42205160338389,1.0,0,0.956177999272542,0.3264269663717421,True
286,False,True,True,True,True,1,False,33,208.2639472715427,1.0,3,0.7050053772128169,0.7011471402283354,False
287,False,True,True,True,True,12,False,27,175.8822373865701,6.0,6,1.0884871900526316,1.0890611003372872,False
288,True,True,False,False,True,1,True,28,169.0003691632586,1.0,1,2.2886970909807367,2.8117122585718954,True
289,False,False,False,False,True,1,False,30,353.89483221304164,1.0,4,1.025733570347172,0.8821477822703596,False
290,False,True,False,False,True,1,False,30,33.64768713417806,1.0,1,0.7063989487408346,0.6160593406375316,False
291,True,True,False,False,True,6,False,24,233.821819461228,6.0,1,2.4656139206905068,2.50528150989596,True
292,True,True,False,True,True,12,True,28,42.11737765085556,11.0,5,2.203082504661746,2.1495434822523807,False
293,False,True,False,False,True,1,False,31,104.91704106895702,1.0,0,1.1954402753729396,0.2476364788908301,True
294,False,True,False,True,False,1,True,28,249.44664944128928,1.0,1,1.5137459963929023,0.0,True
295,False,False,False,False,True,1,False,31,103.52946486576973,1.0,6,1.4958683371670327,1.4933401073551813,False
296,True,True,True,False,True,1,False,30,127.87906257455444,1.0,1,3.9904465637408864,4.025627030971009,False
297,False,False,True,False,True,12,True,31,26.64347602796116,9.0,2,2.7669798973464865,2.682790022933504,False
298,True,True,False,False,True,1,False,28,309.4325947999045,1.0,2,2.971051137271609,2.94488683090342,False
299,True,True,True,False,True,12,False,24,70.67150093064276,12.0,7,2.4866758386707715,2.487343644977181,False
300,False,True,True,False,True,1,False,31,118.70970896052592,1.0,13,2.207351716537316,2.234250436990268,False
301,False,True,True,False,True,1,True,33,127.32609433383236,1.0,3,2.456624434244472,2.384780243491889,False
302,True,True,False,False,True,1,True,34,123.63534886016492,1.0,4,0.9335082194392526,0.9267313437507352,False
303,False,True,True,True,True,1,True,25,5.764080608692979,1.0,1,1.5187958941592907,1.9178718910166608,True
304,True,True,False,True,True,1,False,33,31.449560104543902,1.0,3,3.2967909371151576,3.158237281064129,False
305,True,True,True,True,False,6,False,28,228.09893908574256,6.0,1,0.9532947370875609,0.0,True
306,False,True,False,False,True,12,True,32,130.98141748474984,11.0,5,2.301247098543049,2.2745728694034746,False
307,True,True,False,False,True,1,True,30,104.2683095882524,1.0,0,1.8502641584009032,1.4947189943837826,True
308,True,False,True,False,True,6,False,29,109.9986514124416,6.0,5,2.0935330311343785,2.027589676129577,False
309,True,True,True,False,True,6,False,33,76.695751402237,4.0,7,3.487659498524472,3.4454228491511616,False
310,False,True,True,False,True,6,True,29,208.41746374923835,5.0,1,1.4003684955645803,1.2984264070191949,False
311,True,True,True,True,True,12,True,32,73.31758254405936,12.0,5,3.287171951548463,3.22625399682724,False
312,True,True,True,True,True,12,False,30,209.2103335070749,11.0,2,2.582536887398148,2.573796804063164,False
313,True,True,True,False,True,1,True,26,300.92798748069765,1.0,2,2.3837080544156146,2.2147552469111744,False
314,False,True,True,False,True,1,False,27,372.1845733937842,1.0,6,3.100581034079904,3.1159902323242488,False
315,True,True,True,True,True,12,False,35,211.4301418593365,12.0,1,2.728726608860255,2.729694407590572,False
316,True,True,True,True,True,1,False,23,191.8180627674805,1.0,1,1.5533782427132927,1.1202849447914047,True
317,False,True,False,False,True,1,False,28,109.4925236483258,1.0,1,1.825684501603496,1.8693400605183417,False
318,False,True,True,True,True,12,True,34,169.3236577161879,12.0,1,2.0776150864142804,2.182571210490278,False
319,True,True,True,True,True,1,True,33,328.69097743983133,1.0,12,2.3422314414952687,2.2735362846807816,False
320,False,True,False,False,True,6,True,35,44.286882256923285,6.0,1,0.4993828448097724,0.5985319291198938,False
321,True,True,False,False,False,1,False,27,56.1786138497775,1.0,0,1.9828498658641185,1.3385705768262084,True
322,False,True,True,False,True,1,False,25,49.278551350296574,1.0,3,1.419160803959895,1.279736013382356,True
323,True,True,True,True,True,1,True,30,94.79606251386365,1.0,1,1.106102314772085,0.3231801072985347,True
324,True,False,False,True,True,1,False,30,301.2333990353955,1.0,1,3.29207516136828,3.269879267674627,False
325,False,True,True,True,True,6,False,30,26.05853557594857,6.0,4,1.5338905599249872,1.5013827143895646,False
326,True,False,False,False,True,1,False,27,225.3294005880369,1.0,2,0.5831661905143818,0.8560768078159704,True
327,True,True,False,False,True,1,True,30,30.37275543664572,1.0,1,2.078957684055861,2.5704513946038348,True
328,False,False,False,False,False,1,False,25,24.76110956198493,1.0,9,3.3260479835473475,3.3675050780453497,False
329,True,True,False,False,True,1,True,27,133.57018003003952,1.0,2,3.1020289776569294,3.161236499392865,False
330,False,True,False,False,True,1,False,24,53.78760781677702,1.0,4,1.084734543767839,1.0819027098352707,False
331,False,True,True,False,False,12,False,32,182.5486999734869,12.0,2,1.5688220254654774,1.5036626952561414,False
332,False,True,True,False,True,1,False,32,211.8141698710406,1.0,3,2.270248900742737,2.155382619256752,False
333,False,False,True,False,True,12,False,33,19.65945958701809,12.0,5,1.4955743538569748,1.3985506840863091,False
334,False,True,False,False,True,1,False,25,70.56509891958883,1.0,1,1.1127181855139392,0.7166209650309967,True
335,False,True,True,False,True,1,False,27,47.06427625180362,1.0,2,1.6061065816571234,1.73963959741732,True
336,False,False,True,False,True,6,True,30,308.96204307704687,3.0,8,1.3752392446477977,1.4472785544112865,False
337,True,True,True,True,True,12,True,32,59.917857455895074,11.0,4,0.5296202923288764,0.5035893545216089,False
338,False,True,False,False,True,1,False,25,22.483668755772648,1.0,0,1.270843072401776,0.7783876768911253,True
339,True,True,True,True,True,6,True,33,211.36241304310136,6.0,2,0.0334740806984448,0.0430830077964219,False
340,True,True,False,False,False,6,True,29,116.34512473349156,6.0,4,1.947272984375301,1.8432115547223191,False
341,True,True,True,False,True,12,True,31,40.39625201718745,12.0,2,2.558091173085,2.687686254370816,False
342,True,True,False,False,True,1,False,26,154.79277827257084,1.0,0,1.6452163401014466,1.7947440163978854,True
343,False,True,True,True,True,6,True,30,31.055816795371346,6.0,9,2.7690799115010347,2.744666071486628,False
344,False,True,False,False,True,1,False,21,215.3961708621793,1.0,0,0.698017013292463,0.9852456922978956,True
345,True,True,True,False,True,1,False,28,118.6067922829257,1.0,4,2.1703084458411537,2.1887377097936165,False
346,False,True,True,True,True,12,True,33,64.82988507036485,11.0,1,2.8526598181797898,2.809402137671443,False
347,False,False,True,False,True,6,False,33,42.8904331572821,6.0,4,1.46680708520786,1.292824003996777,False
348,False,False,False,False,True,1,False,28,94.935375360385,1.0,7,1.898403338863197,1.9082603781608671,False
349,True,False,False,False,False,1,False,30,89.09440024482761,1.0,4,1.5549169452308482,1.4651692360765771,False
350,True,True,True,False,True,1,True,32,202.8418540441845,1.0,6,0.3537482833066581,0.187002905407751,False
351,True,True,False,False,True,6,True,31,34.699763494685484,6.0,4,3.960515478578985,3.797594119467672,False
352,True,False,False,False,True,1,True,28,209.3388491812627,1.0,3,3.7877580680597673,3.680691565628339,False
353,False,True,True,False,True,1,False,29,81.20430397426577,1.0,0,2.3375251665631134,2.1016425108234174,True
354,False,True,True,True,True,6,False,31,221.68974227943696,6.0,1,0.993280406175048,0.9270783554888395,False
355,False,True,True,True,True,1,True,30,83.80905576600622,1.0,9,0.0,0.0,False
356,False,True,False,True,True,1,True,24,29.74604343965725,1.0,5,1.308771756898062,1.1932876718918757,False
357,True,True,False,False,True,1,False,31,92.68242236111271,1.0,0,3.1515538524796822,3.2550140322339187,True
358,False,True,False,False,True,1,False,27,179.62254946093648,1.0,3,2.2130640069702645,1.087306283234982,True
359,False,True,False,False,True,12,True,25,148.76187874733117,12.0,13,2.467928722182188,2.516112554690715,False
360,False,True,False,False,True,6,True,33,196.23040389874083,5.0,4,2.5822911183480226,2.6319724284885377,False
361,True,True,True,True,True,6,False,29,75.77134294547776,6.0,16,3.9915980033857696,3.849426924496036,False
362,False,True,False,False,True,12,False,31,73.66291261257362,11.0,2,2.023341726358445,1.9214427775724112,False
363,True,True,True,False,True,12,True,28,401.72108163790887,12.0,3,1.9942820356028976,1.815132608105884,False
364,True,True,True,True,True,12,False,30,126.73778542627744,11.0,3,1.3928109965251432,1.4672603821888968,False
365,True,True,True,True,True,6,False,25,47.51086882235995,6.0,1,3.183699755714549,3.146769581887094,False
366,True,True,True,True,True,6,False,23,104.6008322428951,5.0,3,2.706416978099085,2.9422690855805778,False
367,True,True,True,False,True,1,False,33,208.24959040053088,1.0,5,3.185853150731311,3.1276885789228976,False
368,False,True,False,False,True,12,False,31,60.51661086947127,12.0,4,0.2816391803561179,0.3276868163441968,False
369,True,True,False,False,True,12,True,34,198.9603479394333,9.0,3,2.9178525260485584,2.797272001893256,False
370,True,True,True,True,False,1,False,30,167.8809021890936,1.0,1,2.7597341644442204,2.5270197142952218,True
371,False,True,False,False,True,1,False,25,118.0202886488705,1.0,1,0.7151048096457298,0.4235857771474357,True
372,False,True,True,True,True,1,False,27,263.8289611621347,1.0,2,2.697925526232164,2.046725585697935,True
373,True,True,True,True,False,1,True,28,108.28822359429324,1.0,2,2.916168462313753,3.1126163962157,False
374,True,True,False,False,True,1,False,31,145.67959907125402,1.0,5,2.8458139076802587,2.9987624879795622,False
375,True,True,True,False,True,6,True,32,274.7544395484131,6.0,2,3.787900175752583,3.8286174980400087,False
376,False,True,False,False,True,1,True,19,162.87335365115177,1.0,0,0.8270577777709461,0.2403694529034241,True
377,False,True,False,False,True,6,False,30,121.41890864247212,6.0,5,1.2031530851668752,1.3482356761148242,False
378,True,True,True,True,True,12,False,25,241.61384109088823,12.0,5,2.7209492720677977,2.6317951999593245,False
379,True,True,True,True,True,1,True,31,151.72812771471737,1.0,9,3.209360886877848,3.009936570335353,False
380,True,True,True,True,False,1,True,34,185.14763266389852,1.0,4,2.3375859389367,2.37983678071393,False
381,True,True,True,True,True,12,False,24,97.02752669392471,12.0,4,2.8070800129191764,2.792703483036609,False
382,True,True,False,False,False,6,False,33,48.88063316697397,6.0,1,4.078849976453924,4.0569538912886856,False
383,True,True,True,True,True,12,False,34,223.22773839508488,12.0,2,0.292328553003393,0.3469880577143693,False
384,True,True,True,False,True,12,True,30,236.5476458403929,12.0,2,1.4378126093071897,1.4764932424964126,False
385,True,True,False,True,True,1,False,33,209.5428235771076,1.0,17,0.0,0.0,False
386,False,True,True,False,True,12,False,32,329.7602838003287,12.0,5,1.1621898984967511,1.1884778824438875,False
387,False,True,True,True,True,6,True,34,65.20210679756127,6.0,1,0.910312618886956,0.9249437228671228,False
388,True,True,True,True,True,12,True,32,205.01332765872868,12.0,14,2.7697228099031848,2.6801194563149258,False
389,True,True,True,True,True,6,True,28,88.78694416128735,5.0,8,3.897556157690023,3.798186434623824,False
390,False,True,True,False,True,1,False,24,99.94346544313056,1.0,4,1.8018023549833515,1.7833450306832357,True
391,True,True,True,True,True,1,False,28,14.92449090026227,1.0,0,2.8474749112448148,2.2221456731534173,True
392,False,True,True,False,False,12,True,22,190.5337917671884,9.0,2,2.257147378916174,2.0767359102811054,False
393,False,True,False,True,True,1,False,27,96.15382591257894,1.0,2,1.1487992311827713,0.6855834977505576,True
394,True,True,True,True,True,6,False,24,61.69577245413643,6.0,8,0.5942167341157385,0.5309396075848513,False
395,False,True,True,True,True,12,True,29,171.0112303692203,12.0,1,1.6898350019443162,1.7955786256331665,False
396,True,True,False,True,True,6,True,31,271.1088950317004,5.0,17,2.420643810485105,2.4597174791145835,False
397,True,True,True,True,True,12,True,32,49.91247486350488,10.0,3,0.5167255332257437,0.5197068488263019,False
398,True,True,False,False,True,6,True,25,76.45255869642811,6.0,3,3.338594949852624,3.4171730961850906,False
399,True,True,True,False,True,6,False,28,145.72695493646592,6.0,7,1.6930988167985055,1.5824973444473045,False
400,True,True,False,False,True,12,False,27,220.9192467387668,11.0,1,4.153562733687045,4.1319614041827455,False
401,False,False,True,False,True,1,True,29,176.89470961372035,1.0,1,1.433896723607893,1.3051359096688615,False
402,True,True,True,False,False,1,True,35,30.631644881328373,1.0,3,0.966904411105684,1.0465274106716174,False
403,False,True,True,True,True,1,False,32,33.01342540676184,1.0,3,1.9377908486204023,1.890365857474328,False
404,True,True,True,True,True,1,False,29,178.83482459063717,1.0,0,0.0113607681657801,0.0,True
405,True,True,True,False,True,12,True,29,411.2434648388392,11.0,1,1.4243582671179709,1.4281096800746207,False
406,True,True,True,False,True,12,True,24,246.4266792923053,7.0,4,1.5254006728927731,1.5397247436260777,False
407,True,True,False,False,True,6,False,30,331.1810047587449,6.0,20,1.3887708721457468,1.3804591370624548,False
408,False,True,False,False,True,6,True,29,7.728112614940784,6.0,2,3.1459634695465946,3.2251461814675606,False
409,False,False,True,False,True,1,False,22,22.12369540101716,1.0,1,2.1189812921527684,1.2365222719414908,True
410,False,True,False,False,True,12,False,35,204.91105811653188,12.0,2,2.7089485672906424,2.7159328811950485,False
411,False,True,False,False,True,1,False,27,239.01883485936287,1.0,6,2.3977432114131925,2.5103230437588047,False
412,False,True,False,False,True,12,True,30,195.43261996655656,12.0,5,2.6591229309323534,2.6804027337584646,False
413,True,True,False,False,True,6,False,31,154.2929630970706,6.0,0,4.483104094215665,4.294358955653413,False
414,False,True,True,True,True,12,False,32,185.85289320242543,6.0,2,2.361846303017435,2.405736084207454,False
